,name,categories,address,crossStreet,lat,lng,labeledLatLngs,distance,postalCode,cc,city,state,country,formattedAddress,neighborhood,id,point name
47,Perruche,Lounge,"Printemps de l’Homme, 9e étage",2 rue du Havre,48.8738,2.327341,"[{'label': 'display', 'lat': 48.8738, 'lng': 2.327341}]",2365,75009,FR,Paris,Île-de-France,France,"['Printemps de l’Homme, 9e étage (2 rue du Havre)', '75009 Paris', 'France']",,5b5781704f0e58002c86a5e8,Arc de Triomphe
48,L'Olympia,Concert Hall,28 boulevard des Capucines,,48.870212,2.328331,"[{'label': 'display', 'lat': 48.870212, 'lng': 2.328331}]",2469,75009,FR,Paris,Île-de-France,France,"['28 boulevard des Capucines', '75009 Paris', 'France']",,4adcda15f964a520c53721e3,Arc de Triomphe
49,CMG Sports Club One Saint-Lazare,Gym / Fitness Center,11-13 rue Boursault,,48.88317466053196,2.320217720595173,"[{'label': 'display', 'lat': 48.88317466053196, 'lng': 2.320217720595173}]",2119,75017,FR,Paris,Île-de-France,France,"['11-13 rue Boursault', '75017 Paris', 'France']",,5719271b498e465e2d6525fa,Arc de Triomphe
50,Hôtel Mandarin Oriental,Hotel,251 rue Saint-Honoré,,48.86698662076993,2.327178418636322,"[{'label': 'display', 'lat': 48.86698662076993, 'lng': 2.327178418636322}]",2471,75001,FR,Paris,Île-de-France,France,"['251 rue Saint-Honoré', '75001 Paris', 'France']",,4d61286a1ee8721e010db321,Arc de Triomphe
51,Place Vendôme,Plaza,Place Vendôme,,48.86779769319868,2.3297411847276526,"[{'label': 'display', 'lat': 48.86779769319868, 'lng': 2.3297411847276526}]",2626,75001,FR,Paris,Île-de-France,France,"['Place Vendôme', '75001 Paris', 'France']",,4adcda09f964a5200e3421e3,Arc de Triomphe
52,Parc du Champ de Mars (Jardin du Champ-de-Mars),Garden,Jardin du Champ-de-Mars,,48.855566953673204,2.298760414123535,"[{'label': 'display', 'lat': 48.855566953673204, 'lng': 2.298760414123535}]",2045,75007,FR,Paris,Île-de-France,France,"['Jardin du Champ-de-Mars', '75007 Paris', 'France']",,4b0d54cbf964a520764623e3,Arc de Triomphe
53,Galeries Lafayette Gourmet,Gourmet Shop,35 boulevard Haussmann,,48.873046,2.330438,"[{'label': 'display', 'lat': 48.873046, 'lng': 2.330438}]",2593,75009,FR,Paris,Île-de-France,France,"['35 boulevard Haussmann', '75009 Paris', 'France']",,4b673be3f964a520e5422be3,Arc de Triomphe
54,CHANEL,Boutique,31 rue Cambon,Rue Des Capucines,48.86818882792764,2.3266343030758208,"[{'label': 'display', 'lat': 48.86818882792764, 'lng': 2.3266343030758208}]",2395,75001,FR,Paris,Île-de-France,France,"['31 rue Cambon (Rue Des Capucines)', '75001 Paris', 'France']",,4adcda1df964a5202a3921e3,Arc de Triomphe
55,Jardin d'Acclimatation,Garden,Avenue du Mahatma Gandhi,Bois de Boulogne,48.87854623378722,2.264835834503174,"[{'label': 'display', 'lat': 48.87854623378722, 'lng': 2.264835834503174}]",2273,75016,FR,Paris,Île-de-France,France,"['Avenue du Mahatma Gandhi (Bois de Boulogne)', '75016 Paris', 'France']",,4adcda23f964a520543a21e3,Arc de Triomphe
56,Hôtel National des Invalides – Musée de l'Armée (Hôtel National des Invalides),Historic Site,Esplanade des Invalides,,48.856816405674856,2.3127615451812744,"[{'label': 'display', 'lat': 48.856816405674856, 'lng': 2.3127615451812744}]",2291,75007,FR,Paris,Île-de-France,France,"['Esplanade des Invalides', '75007 Paris', 'France']",,4adcda09f964a520fd3321e3,Arc de Triomphe
57,Cinéma des Cinéastes,Indie Movie Theater,7 avenue de Clichy,,48.88429274484065,2.327012258753519,"[{'label': 'display', 'lat': 48.88429274484065, 'lng': 2.327012258753519}]",2617,75017,FR,Paris,Île-de-France,France,"['7 avenue de Clichy', '75017 Paris', 'France']",,4adcda15f964a520b43721e3,Arc de Triomphe
58,Musée Rodin,Art Museum,79 rue de Varenne,Boulevard des Invalides,48.85538341572399,2.3158621788024902,"[{'label': 'display', 'lat': 48.85538341572399, 'lng': 2.3158621788024902}]",2553,75007,FR,Paris,Île-de-France,France,"['79 rue de Varenne (Boulevard des Invalides)', '75007 Paris', 'France']",,4adcda10f964a520b13521e3,Arc de Triomphe
59,Coya,Peruvian Restaurant,83-85 rue du Bac,,48.85423204166965,2.3246128857135773,"[{'label': 'display', 'lat': 48.85423204166965, 'lng': 2.3246128857135773}]",3070,75007,FR,Paris,Île-de-France,France,"['83-85 rue du Bac', '75007 Paris', 'France']",,5d6ae3b0ca1763000823441b,Arc de Triomphe
60,Librairie Galignani,Bookstore,224 rue de Rivoli,,48.864989,2.32857,"[{'label': 'display', 'lat': 48.864989, 'lng': 2.32857}]",2643,75001,FR,Paris,Île-de-France,France,"['224 rue de Rivoli', '75001 Paris', 'France']",,4b487de3f964a5202d4e26e3,Arc de Triomphe
61,Terrasse des Galeries Lafayette,Roof Deck,40 boulevard Haussmann,Galeries Lafayette Haussmann,48.87333870999123,2.332170009613037,"[{'label': 'display', 'lat': 48.87333870999123, 'lng': 2.332170009613037}]",2719,75009,FR,Paris,Île-de-France,France,"['40 boulevard Haussmann (Galeries Lafayette Haussmann)', '75009 Paris', 'France']",,4bc9d4260687ef3b1b88dacc,Arc de Triomphe
62,Amorino,Ice Cream Shop,Jardin des Tuileries,Place de la Concorde,48.86421536708272,2.324462294850483,"[{'label': 'display', 'lat': 48.86421536708272, 'lng': 2.324462294850483}]",2403,75001,FR,Paris,Île-de-France,France,"['Jardin des Tuileries (Place de la Concorde)', '75001 Paris', 'France']",,4e0dee1b62843e04afa5f37f,Arc de Triomphe
63,Balagan,Israeli Restaurant,9 rue d'Alger,,48.865432333548,2.3296802389659015,"[{'label': 'display', 'lat': 48.865432333548, 'lng': 2.3296802389659015}]",2701,75001,FR,Paris,Île-de-France,France,"[""9 rue d'Alger"", '75001 Paris', 'France']",,59288f080d173f5887669625,Arc de Triomphe
64,Jardin du Palais Royal,Garden,Palais Royal,,48.86494061245833,2.3377275466918945,"[{'label': 'display', 'lat': 48.86494061245833, 'lng': 2.3377275466918945}]",3277,75001,FR,Paris,Île-de-France,France,"['Palais Royal', '75001 Paris', 'France']",,4ba8b650f964a520f5e839e3,Arc de Triomphe
65,Bar 8,Hotel Bar,251 rue Saint-Honoré,Hôtel Mandarin Oriental,48.8669653,2.3271337,"[{'label': 'display', 'lat': 48.8669653, 'lng': 2.3271337}]",2469,75001,FR,Paris,Île-de-France,France,"['251 rue Saint-Honoré (Hôtel Mandarin Oriental)', '75001 Paris', 'France']",Place Vendôme,4f593369e4b07f0bf5903183,Arc de Triomphe
66,Musée Marmottan Monet,Art Museum,2 rue Louis Boilly,Avenue Raphael,48.859152437679086,2.267524203751436,,2590,75016,FR,Paris,Île-de-France,France,"['2 rue Louis Boilly (Avenue Raphael)', '75016 Paris', 'France']",,4adcda10f964a5209a3521e3,Arc de Triomphe
67,Ladurée,Dessert Shop,14 rue Castiglione,,48.86612102985312,2.3284493959564543,"[{'label': 'display', 'lat': 48.86612102985312, 'lng': 2.3284493959564543}]",2590,75001,FR,Paris,Île-de-France,France,"['14 rue Castiglione', '75001 Paris', 'France']",Place Vendôme,50e16cdfe4b0439f0718ba5a,Arc de Triomphe
68,Vestige de la Forteresse du Louvre,Historic Site,Palais du Louvre,,48.86157701632968,2.3335077597365377,"[{'label': 'display', 'lat': 48.86157701632968, 'lng': 2.3335077597365377}]",3127,75001,FR,Paris,Île-de-France,France,"['Palais du Louvre', '75001 Paris', 'France']",,4f6dabf5003944083fe0002e,Arc de Triomphe
69,Musée du Louvre,Art Museum,Rue de Rivoli,Place du Carrousel,48.86084691113991,2.336440086364746,"[{'label': 'display', 'lat': 48.86084691113991, 'lng': 2.336440086364746}]",3356,75001,FR,Paris,Île-de-France,France,"['Rue de Rivoli (Place du Carrousel)', '75001 Paris', 'France']",Le Louvre,4adcda10f964a520af3521e3,Arc de Triomphe
70,Librairie du Musée d'Orsay,Bookstore,1 rue de la Légion d'Honneur,,48.86003108965947,2.3261019732284596,"[{'label': 'display', 'lat': 48.86003108965947, 'lng': 2.3261019732284596}]",2741,75007,FR,Paris,Île-de-France,France,"[""1 rue de la Légion d'Honneur"", '75007 Paris', 'France']",,4eee19d802d514a36abd0d87,Arc de Triomphe
71,Boulangerie Alexine,Bakery,40 rue Lepic,,48.88614133131494,2.3344767093658447,"[{'label': 'display', 'lat': 48.88614133131494, 'lng': 2.3344767093658447}]",3198,75018,FR,Paris,Île-de-France,France,"['40 rue Lepic', '75018 Paris', 'France']",,4d541304d4a6721e9b5691ac,Arc de Triomphe
72,Grand Bassin Rond,Fountain,Jardin des Tuileries,,48.862879687441755,2.3292946815490723,"[{'label': 'display', 'lat': 48.862879687441755, 'lng': 2.3292946815490723}]",2786,75001,FR,Paris,Île-de-France,France,"['Jardin des Tuileries', '75001 Paris', 'France']",,51584deee4b0bca3145abc8a,Arc de Triomphe
73,Cour Carrée du Louvre,Pedestrian Plaza,Rue de Rivoli,Place du Louvre,48.8603598795578,2.3385429382324214,"[{'label': 'display', 'lat': 48.8603598795578, 'lng': 2.3385429382324214}]",3518,75001,FR,Paris,Île-de-France,France,"['Rue de Rivoli (Place du Louvre)', '75001 Paris', 'France']",,4c079d740ed3c928b6be797d,Arc de Triomphe
74,Palais Royal,Historic Site,Place du Palais Royal,,48.86323576771446,2.3371267318725586,"[{'label': 'display', 'lat': 48.86323576771446, 'lng': 2.3371267318725586}]",3297,75001,FR,Paris,Île-de-France,France,"['Place du Palais Royal', '75001 Paris', 'France']",,4adcda09f964a520ed3321e3,Arc de Triomphe
75,La Vénus de Milo (Vénus de Milo),Exhibit,Musée du Louvre,"Aile Sully, rdc, salle 346",48.859943428504316,2.3372340202331543,"[{'label': 'display', 'lat': 48.859943428504316, 'lng': 2.3372340202331543}]",3452,75001,FR,Paris,Île-de-France,France,"['Musée du Louvre (Aile Sully, rdc, salle 346)', '75001 Paris', 'France']","Louvre, Paris",5864efb745c3ed1e7d88e96d,Arc de Triomphe
76,Le Bon Marché,Department Store,24 rue de Sèvres,Rue Velpeau,48.851091,2.324381,"[{'label': 'display', 'lat': 48.851091, 'lng': 2.324381}]",3316,75007,FR,Paris,Île-de-France,France,"['24 rue de Sèvres (Rue Velpeau)', '75007 Paris', 'France']",Saint Thomas d'Aquin,4b2e385bf964a52067dd24e3,Arc de Triomphe
77,Le Pantruche,French Restaurant,3 rue Victor Massé,,48.88056015343903,2.339729019034071,"[{'label': 'display', 'lat': 48.88056015343903, 'lng': 2.339729019034071}]",3357,75009,FR,Paris,Île-de-France,France,"['3 rue Victor Massé', '75009 Paris', 'France']",Saint-Georges,4d230a536e8c370402f210a0,Arc de Triomphe
78,La Grande Épicerie de Paris,Gourmet Shop,38 rue de Sèvres,,48.85028720733153,2.3240691222224763,"[{'label': 'display', 'lat': 48.85028720733153, 'lng': 2.3240691222224763}]",3370,75007,FR,Paris,Île-de-France,France,"['38 rue de Sèvres', '75007 Paris', 'France']",,4adcda21f964a520fc3921e3,Arc de Triomphe
79,Max Linder Panorama,Indie Movie Theater,24 boulevard Poissonnière,,48.87138398457992,2.344808578491211,"[{'label': 'display', 'lat': 48.87138398457992, 'lng': 2.344808578491211}]",3653,75009,FR,Paris,Île-de-France,France,"['24 boulevard Poissonnière', '75009 Paris', 'France']",,4b0ec8cdf964a520fb5a23e3,Arc de Triomphe
80,Sanukiya,Udon Restaurant,9 rue d'Argenteuil,,48.86471330060748,2.333805151283741,"[{'label': 'display', 'lat': 48.86471330060748, 'lng': 2.333805151283741}]",3012,75001,FR,Paris,Île-de-France,France,"[""9 rue d'Argenteuil"", '75001 Paris', 'France']",,4f0b706de5e8207020057ed7,Arc de Triomphe
81,Ralph Lauren,Clothing Store,173 Boulevard Saint Germain,,48.85422390287324,2.330624111027735,"[{'label': 'display', 'lat': 48.85422390287324, 'lng': 2.330624111027735}]",3395,75006,FR,Paris,Île-de-France,France,"['173 Boulevard Saint Germain', '75006 Paris', 'France']",,4bc094f1920eb713a51b192c,Arc de Triomphe
82,Hôtel Particulier Montmartre,Hotel,23 avenue Junot,,48.88789684317782,2.3352523263968803,"[{'label': 'display', 'lat': 48.88789684317782, 'lng': 2.3352523263968803}]",3337,75018,FR,Paris,Île-de-France,France,"['23 avenue Junot', '75018 Paris', 'France']",,4b806b0bf964a520867030e3,Arc de Triomphe
83,Parc de Bagatelle,Botanical Garden,Route de Sèvres à Neuilly,Route du Champ d'Entraînement,48.870600661627506,2.2481203079223633,"[{'label': 'display', 'lat': 48.870600661627506, 'lng': 2.2481203079223633}]",3453,75016,FR,Paris,Île-de-France,France,"[""Route de Sèvres à Neuilly (Route du Champ d'Entraînement)"", '75016 Paris', 'France']",,4bcd8a9b8920b7130ad49fdc,Arc de Triomphe
84,"Pavillon des Sessions – Arts d'Afrique, d'Asie, d'Océanie et des Amériques",Art Museum,Musée du Louvre,,48.860724043718605,2.332121414307368,"[{'label': 'display', 'lat': 48.860724043718605, 'lng': 2.332121414307368}]",3079,75001,FR,Paris,Île-de-France,France,"['Musée du Louvre', '75001 Paris', 'France']",,588ba9a9fc5a5f18a36a2a05,Arc de Triomphe
85,La Boîte aux Lettres,Bistro,108 rue Lepic,,48.886840636111586,2.338186204433441,"[{'label': 'display', 'lat': 48.886840636111586, 'lng': 2.338186204433441}]",3477,75018,FR,Paris,Île-de-France,France,"['108 rue Lepic', '75018 Paris', 'France']",,51c5f55d498e59e2ebcc7742,Arc de Triomphe
86,Hôtel des Grands Boulevards,Hotel,17 boulevard Poissonnière,,48.870800399082455,2.3448864108663963,"[{'label': 'display', 'lat': 48.870800399082455, 'lng': 2.3448864108663963}]",3664,75002,FR,Paris,Île-de-France,France,"['17 boulevard Poissonnière', '75002 Paris', 'France']",,5a626b3d2632ec04b3b341b3,Arc de Triomphe
87,The Hoxton Paris,Hotel,30-32 Rue du Sentier,,48.8701794,2.3466316,"[{'label': 'display', 'lat': 48.8701794, 'lng': 2.3466316}]",3798,75002,FR,Paris,Île-de-France,France,"['30-32 Rue du Sentier', '75002 Paris', 'France']",,599f10d89b04730cde6d8bf4,Arc de Triomphe
88,Galerie Vivienne,Historic Site,Galerie Vivienne,,48.86673055550591,2.339799701984434,"[{'label': 'display', 'lat': 48.86673055550591, 'lng': 2.339799701984434}]",3370,75002,FR,Paris,Île-de-France,France,"['Galerie Vivienne', '75002 Paris', 'France']",Vivienne,4b095936f964a5200a1623e3,Arc de Triomphe
89,Al Caratello,Italian Restaurant,5 rue Audran,,48.885247747757155,2.3360022863109475,"[{'label': 'display', 'lat': 48.885247747757155, 'lng': 2.3360022863109475}]",3259,75018,FR,Paris,Île-de-France,France,"['5 rue Audran', '75018 Paris', 'France']",,4b980630f964a520ed2635e3,Arc de Triomphe
90,Place des Abbesses,Plaza,Place des Abbesses,Rue des Abbesses,48.8844058138571,2.338537573814392,"[{'label': 'display', 'lat': 48.8844058138571, 'lng': 2.338537573814392}]",3397,75018,FR,Paris,Île-de-France,France,"['Place des Abbesses (Rue des Abbesses)', '75018 Paris', 'France']",,4b115ed4f964a520157b23e3,Arc de Triomphe
91,Papacionu,Corsican Restaurant,7 rue Cadet,,48.87479244142873,2.3429168066774655,"[{'label': 'display', 'lat': 48.87479244142873, 'lng': 2.3429168066774655}]",3507,75009,FR,Paris,Île-de-France,France,"['7 rue Cadet', '75009 Paris', 'France']",,5287d6be11d2ff5189847a10,Arc de Triomphe
92,Place Saint-Germain-des-Prés,Plaza,Place Saint-Germain-des-Prés,,48.85418334331855,2.3335111141204834,"[{'label': 'display', 'lat': 48.85418334331855, 'lng': 2.3335111141204834}]",3563,75006,FR,Paris,Île-de-France,France,"['Place Saint-Germain-des-Prés', '75006 Paris', 'France']",Saint-Germain-des-Prés,4bc07b0eb492d13af546a460,Arc de Triomphe
93,Cour Napoléon,Plaza,Place du Carrousel,,48.86117159622847,2.3350882530212402,"[{'label': 'display', 'lat': 48.86117159622847, 'lng': 2.3350882530212402}]",3251,75001,FR,Paris,Île-de-France,France,"['Place du Carrousel', '75001 Paris', 'France']",,5072efe7e4b0c34b5146e7fd,Arc de Triomphe
94,Mori Yoshida,Pastry Shop,65 avenue de Breteuil,,48.84797603907342,2.312234491109848,"[{'label': 'display', 'lat': 48.84797603907342, 'lng': 2.312234491109848}]",3136,75007,FR,Paris,Île-de-France,France,"['65 avenue de Breteuil', '75007 Paris', 'France']",,51602778e4b01c5e825f4878,Arc de Triomphe
95,Hardware Société,Breakfast Spot,10 rue Lamarck,,48.886901473803164,2.3444633609475147,"[{'label': 'display', 'lat': 48.886901473803164, 'lng': 2.3444633609475147}]",3902,75018,FR,Paris,Île-de-France,France,"['10 rue Lamarck', '75018 Paris', 'France']",,5710c77a498e3021c0641aa9,Arc de Triomphe
96,Hoppy Corner,Beer Bar,34 rue des Petits Carreaux,,48.86772619731469,2.3473745971313704,"[{'label': 'display', 'lat': 48.86772619731469, 'lng': 2.3473745971313704}]",3890,75002,FR,Paris,Île-de-France,France,"['34 rue des Petits Carreaux', '75002 Paris', 'France']",,57054c44498ed5a375ce4b86,Arc de Triomphe
97,Place du Louvre,Plaza,Place du Louvre,,48.859841,2.340822,"[{'label': 'display', 'lat': 48.859841, 'lng': 2.340822}]",3694,75001,FR,Paris,Île-de-France,France,"['Place du Louvre', '75001 Paris', 'France']",,4f979c8ae4b05465dae0714f,Arc de Triomphe
98,Dôme de la Basilique du Sacré-Cœur,Scenic Lookout,35 rue du Chevalier de la Barre,,48.886808713500535,2.343006134033203,"[{'label': 'display', 'lat': 48.886808713500535, 'lng': 2.343006134033203}]",3799,75018,FR,Paris,Île-de-France,France,"['35 rue du Chevalier de la Barre', '75018 Paris', 'France']",,572ef46d498e6a2426bb341e,Arc de Triomphe
99,Jardin du Luxembourg,Garden,Place Edmond Rostand,Rue de Médicis,48.84705290819862,2.3365044593811035,"[{'label': 'display', 'lat': 48.84705290819862, 'lng': 2.3365044593811035}]",4251,75006,FR,Paris,Île-de-France,France,"['Place Edmond Rostand (Rue de Médicis)', '75006 Paris', 'France']",,4ba8b203f964a520a6e739e3,Arc de Triomphe
0,Cour Carrée du Louvre,Pedestrian Plaza,Rue de Rivoli,Place du Louvre,48.8603598795578,2.3385429382324214,"[{'label': 'display', 'lat': 48.8603598795578, 'lng': 2.3385429382324214}]",95,75001,FR,Paris,Île-de-France,France,"['Rue de Rivoli (Place du Louvre)', '75001 Paris', 'France']",,4c079d740ed3c928b6be797d,Louvre Museum
1,Musée du Louvre,Art Museum,Rue de Rivoli,Place du Carrousel,48.86084691113991,2.336440086364746,"[{'label': 'display', 'lat': 48.86084691113991, 'lng': 2.336440086364746}]",120,75001,FR,Paris,Île-de-France,France,"['Rue de Rivoli (Place du Carrousel)', '75001 Paris', 'France']",Le Louvre,4adcda10f964a520af3521e3,Louvre Museum
2,La Vénus de Milo (Vénus de Milo),Exhibit,Musée du Louvre,"Aile Sully, rdc, salle 346",48.859943428504316,2.3372340202331543,"[{'label': 'display', 'lat': 48.859943428504316, 'lng': 2.3372340202331543}]",146,75001,FR,Paris,Île-de-France,France,"['Musée du Louvre (Aile Sully, rdc, salle 346)', '75001 Paris', 'France']","Louvre, Paris",5864efb745c3ed1e7d88e96d,Louvre Museum
3,Jardin du Palais Royal,Garden,Palais Royal,,48.86494061245833,2.3377275466918945,"[{'label': 'display', 'lat': 48.86494061245833, 'lng': 2.3377275466918945}]",422,75001,FR,Paris,Île-de-France,France,"['Palais Royal', '75001 Paris', 'France']",,4ba8b650f964a520f5e839e3,Louvre Museum
4,Palais Royal,Historic Site,Place du Palais Royal,,48.86323576771446,2.3371267318725586,"[{'label': 'display', 'lat': 48.86323576771446, 'lng': 2.3371267318725586}]",241,75001,FR,Paris,Île-de-France,France,"['Place du Palais Royal', '75001 Paris', 'France']",,4adcda09f964a520ed3321e3,Louvre Museum
5,Vestige de la Forteresse du Louvre,Historic Site,Palais du Louvre,,48.86157701632968,2.3335077597365377,"[{'label': 'display', 'lat': 48.86157701632968, 'lng': 2.3335077597365377}]",334,75001,FR,Paris,Île-de-France,France,"['Palais du Louvre', '75001 Paris', 'France']",,4f6dabf5003944083fe0002e,Louvre Museum
6,Place du Louvre,Plaza,Place du Louvre,,48.859841,2.340822,"[{'label': 'display', 'lat': 48.859841, 'lng': 2.340822}]",251,75001,FR,Paris,Île-de-France,France,"['Place du Louvre', '75001 Paris', 'France']",,4f979c8ae4b05465dae0714f,Louvre Museum
7,Jardin des Tuileries,Garden,Rue de Rivoli,Quai des Tuileries,48.863641957269515,2.326483726501465,"[{'label': 'display', 'lat': 48.863641957269515, 'lng': 2.326483726501465}]",889,75001,FR,Paris,Île-de-France,France,"['Rue de Rivoli (Quai des Tuileries)', '75001 Paris', 'France']",Tuilerie,4b30f9bbf964a5208ffd24e3,Louvre Museum
8,Musée d'Orsay,Art Museum,1 rue de la Légion d'Honneur,Quai Anatole France,48.85999283813253,2.3263871669769287,"[{'label': 'display', 'lat': 48.85999283813253, 'lng': 2.3263871669769287}]",862,75007,FR,Paris,Île-de-France,France,"[""1 rue de la Légion d'Honneur (Quai Anatole France)"", '75007 Paris', 'France']",,4adcda10f964a5208b3521e3,Louvre Museum
9,Chez Nous,Wine Bar,10 rue Dauphine,,48.855823217287835,2.340271085661046,"[{'label': 'display', 'lat': 48.855823217287835, 'lng': 2.340271085661046}]",615,75006,FR,Paris,Île-de-France,France,"['10 rue Dauphine', '75006 Paris', 'France']",,53568d3e498e92e5a3a56f36,Louvre Museum
10,Cour Napoléon,Plaza,Place du Carrousel,,48.86117159622847,2.3350882530212402,"[{'label': 'display', 'lat': 48.86117159622847, 'lng': 2.3350882530212402}]",215,75001,FR,Paris,Île-de-France,France,"['Place du Carrousel', '75001 Paris', 'France']",,5072efe7e4b0c34b5146e7fd,Louvre Museum
11,Hôtel Ritz,Hotel,15 place Vendôme,,48.86810594329886,2.3288923501968384,"[{'label': 'display', 'lat': 48.86810594329886, 'lng': 2.3288923501968384}]",1023,75001,FR,Paris,Île-de-France,France,"['15 place Vendôme', '75001 Paris', 'France']",,53b65301498e8cb57224f80c,Louvre Museum
12,Place Dauphine,Plaza,Place Dauphine,,48.85663993129474,2.342362403869629,"[{'label': 'display', 'lat': 48.85663993129474, 'lng': 2.342362403869629}]",593,75001,FR,Paris,Île-de-France,France,"['Place Dauphine', '75001 Paris', 'France']",,4adcda09f964a520eb3321e3,Louvre Museum
13,Hôtel Park Hyatt Paris-Vendôme,Hotel,5 rue de la Paix,,48.86889283393748,2.3303380608558655,"[{'label': 'display', 'lat': 48.86889283393748, 'lng': 2.3303380608558655}]",1029,75002,FR,Paris,Île-de-France,France,"['5 rue de la Paix', '75002 Paris', 'France']",,4adcda03f964a520d83121e3,Louvre Museum
14,Place de l'Opéra,Plaza,Place de l'Opéra,,48.87086688393964,2.3321523722815702,"[{'label': 'display', 'lat': 48.87086688393964, 'lng': 2.3321523722815702}]",1164,75009,FR,Paris,Île-de-France,France,"[""Place de l'Opéra"", '75009 Paris', 'France']",,4bc30cc12a89ef3bf670f488,Louvre Museum
15,59 Rivoli,Art Gallery,28 Rue de Rivoli,Rue des Déchargeurs,48.859172279057745,2.3456481099128723,"[{'label': 'display', 'lat': 48.859172279057745, 'lng': 2.3456481099128723}]",599,75004,FR,Paris,Île-de-France,France,"['28 Rue de Rivoli (Rue des Déchargeurs)', '75004 Paris', 'France']",,4e0766702271dfa46baee474,Louvre Museum
16,Place Vendôme,Plaza,Place Vendôme,,48.86779769319868,2.3297411847276526,"[{'label': 'display', 'lat': 48.86779769319868, 'lng': 2.3297411847276526}]",957,75001,FR,Paris,Île-de-France,France,"['Place Vendôme', '75001 Paris', 'France']",,4adcda09f964a5200e3421e3,Louvre Museum
17,"Pavillon des Sessions – Arts d'Afrique, d'Asie, d'Océanie et des Amériques",Art Museum,Musée du Louvre,,48.860724043718605,2.332121414307368,"[{'label': 'display', 'lat': 48.860724043718605, 'lng': 2.332121414307368}]",435,75001,FR,Paris,Île-de-France,France,"['Musée du Louvre', '75001 Paris', 'France']",,588ba9a9fc5a5f18a36a2a05,Louvre Museum
18,Hoppy Corner,Beer Bar,34 rue des Petits Carreaux,,48.86772619731469,2.3473745971313704,"[{'label': 'display', 'lat': 48.86772619731469, 'lng': 2.3473745971313704}]",1002,75002,FR,Paris,Île-de-France,France,"['34 rue des Petits Carreaux', '75002 Paris', 'France']",,57054c44498ed5a375ce4b86,Louvre Museum
19,Shakespeare & Company,Bookstore,37 rue de la Bûcherie,,48.85256839809226,2.3470958322286606,"[{'label': 'display', 'lat': 48.85256839809226, 'lng': 2.3470958322286606}]",1163,75005,FR,Paris,Île-de-France,France,"['37 rue de la Bûcherie', '75005 Paris', 'France']",,4adcda21f964a520f23921e3,Louvre Museum
20,Galerie Vivienne,Historic Site,Galerie Vivienne,,48.86673055550591,2.339799701984434,"[{'label': 'display', 'lat': 48.86673055550591, 'lng': 2.339799701984434}]",634,75002,FR,Paris,Île-de-France,France,"['Galerie Vivienne', '75002 Paris', 'France']",Vivienne,4b095936f964a5200a1623e3,Louvre Museum
21,Sanukiya,Udon Restaurant,9 rue d'Argenteuil,,48.86471330060748,2.333805151283741,"[{'label': 'display', 'lat': 48.86471330060748, 'lng': 2.333805151283741}]",503,75001,FR,Paris,Île-de-France,France,"[""9 rue d'Argenteuil"", '75001 Paris', 'France']",,4f0b706de5e8207020057ed7,Louvre Museum
22,Coya,Peruvian Restaurant,83-85 rue du Bac,,48.85423204166965,2.3246128857135773,"[{'label': 'display', 'lat': 48.85423204166965, 'lng': 2.3246128857135773}]",1248,75007,FR,Paris,Île-de-France,France,"['83-85 rue du Bac', '75007 Paris', 'France']",,5d6ae3b0ca1763000823441b,Louvre Museum
23,Opéra Garnier,Opera House,8 rue Scribe,Rue Auber,48.872124954463864,2.331708669662475,"[{'label': 'display', 'lat': 48.872124954463864, 'lng': 2.331708669662475}]",1306,75009,FR,Paris,Île-de-France,France,"['8 rue Scribe (Rue Auber)', '75009 Paris', 'France']",,4b54148df964a520b0b127e3,Louvre Museum
24,Librairie Galignani,Bookstore,224 rue de Rivoli,,48.864989,2.32857,"[{'label': 'display', 'lat': 48.864989, 'lng': 2.32857}]",813,75001,FR,Paris,Île-de-France,France,"['224 rue de Rivoli', '75001 Paris', 'France']",,4b487de3f964a5202d4e26e3,Louvre Museum
25,Place des Victoires,Plaza,Place des Victoires,,48.865759373109775,2.341219220887502,"[{'label': 'display', 'lat': 48.865759373109775, 'lng': 2.341219220887502}]",564,75002,FR,Paris,Île-de-France,France,"['Place des Victoires', '75002 Paris', 'France']",,4b408661f964a520bbb825e3,Louvre Museum
26,Breizh Café,Creperie,1 rue de l'Odéon,,48.851638,2.338804,"[{'label': 'display', 'lat': 48.851638, 'lng': 2.338804}]",1060,75006,FR,Paris,Île-de-France,France,"[""1 rue de l'Odéon"", '75006 Paris', 'France']",,59468bd1898bdc07ffc0d6ac,Louvre Museum
27,Max Linder Panorama,Indie Movie Theater,24 boulevard Poissonnière,,48.87138398457992,2.344808578491211,"[{'label': 'display', 'lat': 48.87138398457992, 'lng': 2.344808578491211}]",1243,75009,FR,Paris,Île-de-France,France,"['24 boulevard Poissonnière', '75009 Paris', 'France']",,4b0ec8cdf964a520fb5a23e3,Louvre Museum
28,Place Saint-Germain-des-Prés,Plaza,Place Saint-Germain-des-Prés,,48.85418334331855,2.3335111141204834,"[{'label': 'display', 'lat': 48.85418334331855, 'lng': 2.3335111141204834}]",842,75006,FR,Paris,Île-de-France,France,"['Place Saint-Germain-des-Prés', '75006 Paris', 'France']",Saint-Germain-des-Prés,4bc07b0eb492d13af546a460,Louvre Museum
